,data_product_id,content_comment,lower_comment,decoded_comment,translated_comment
4879,87553,"Mua đơn hàng 6 trăm mấy, Hasaki tặng quá trời quà mini luôn. Nhìn cưng xỉu, mình thích cực kỳ mấy loại mini luôn á. ngày nào mình cũng lấy tụi nó ra ngắm mà hạnh phúc tràn trề","mua đơn hàng 6 trăm mấy, hasaki tặng quá trời quà mini luôn. nhìn cưng xỉu, mình thích cực kỳ mấy loại mini luôn á. ngày nào mình cũng lấy tụi nó ra ngắm mà hạnh phúc tràn trề","mua đơn hàng 6 trăm mấy, hasaki tặng quá trời quà mini luôn. nhìn cưng xỉu, mình thích cực kỳ mấy loại mini luôn á. ngày nào mình cũng lấy tụi nó ra ngắm mà hạnh phúc tràn trề",nan
4880,87553,Dầu gội đỏ này rất tốt luôn gội thơm k gây rụng tóc khi gội và sau hơn một tháng thì tóc con mọc ra dài mà mình bất ngờ luôn ấy:>>>,dầu gội đỏ này rất tốt luôn gội thơm k gây rụng tóc khi gội và sau hơn một tháng thì tóc con mọc ra dài mà mình bất ngờ luôn ấy:>>>,dầu gội đỏ này rất tốt luôn gội thơm không gây rụng tóc khi gội và sau hơn một tháng thì tóc con mọc ra dài mà mình bất ngờ luôn ấy:>>>,nan
4881,87553,"mùi thơm nhẹ dễ chịu, tạo bọt tốt, gội xong tóc mềm mượt, không gây kích ứng.","mùi thơm nhẹ dễ chịu, tạo bọt tốt, gội xong tóc mềm mượt, không gây kích ứng.","mùi thơm nhẹ dễ chịu, tạo bọt tốt, gội xong tóc mềm mượt, không gây kích ứng.",nan
4882,87553,Gội xong tóc mềm hẳn. Nếu xài dầu xả thì tóc sẽ mướt hơn. Mùi thơm tinh tế ứ chịu nổi. Nhưng mà xài nửa chai nó còn vậy. Chứ xài tới hết chai vừa ngứa vừa gàu chịu không nổi,gội xong tóc mềm hẳn. nếu xài dầu xả thì tóc sẽ mướt hơn. mùi thơm tinh tế ứ chịu nổi. nhưng mà xài nửa chai nó còn vậy. chứ xài tới hết chai vừa ngứa vừa gàu chịu không nổi,gội xong tóc mềm hẳn. nếu xài dầu xả thì tóc sẽ mướt hơn. mùi thơm tinh tế ứ chịu nổi. nhưng mà xài nửa chai nó còn vậy. chứ xài tới hết chai vừa ngứa vừa gàu chịu không nổi,nan
4883,87553,Minh Sài thấy tóc rụng them rất nhiều và Sài moi nua chai chắc phải ngưng thui,minh sài thấy tóc rụng them rất nhiều và sài moi nua chai chắc phải ngưng thui,minh xài thấy tóc rụng them rất nhiều và xài moi nua chai chắc phải ngưng thui,nan
4884,87553,Thơm lắm nha ngăn ngừa rụng tóc hiệu quả lắm nè,thơm lắm nha ngăn ngừa rụng tóc hiệu quả lắm nè,thơm lắm nha ngăn ngừa rụng tóc hiệu quả lắm nè,nan
4885,87553,"Mình rụng tóc nhiều lắm sau hậu COVID. Mà từ lúc biết sản phẩm này chỉ mới 1 chai mà đã thấy giảm rõ ràng luôn. Đây là chai thứ 2 mình sai. Bao thích luôn, mùi thơm nhẹ nhàng. Sẽ ủng hộ dài lâu....","mình rụng tóc nhiều lắm sau hậu covid. mà từ lúc biết sản phẩm này chỉ mới 1 chai mà đã thấy giảm rõ ràng luôn. đây là chai thứ 2 mình sai. bao thích luôn, mùi thơm nhẹ nhàng. sẽ ủng hộ dài lâu....","mình rụng tóc nhiều lắm sau hậu covid. mà từ lúc biết sản phẩm này chỉ mới 1 chai mà đã thấy giảm rõ ràng luôn. đây là chai thứ 2 mình sai. bao thích luôn, mùi thơm nhẹ nhàng. sẽ ủng hộ dài lâu....",nan
4886,87553,"Mùi thơm, khá nhiều bọt, sạch tóc, giá rất hợp lý nên sẽ mua lại","mùi thơm, khá nhiều bọt, sạch tóc, giá rất hợp lý nên sẽ mua lại","mùi thơm, khá nhiều bọt, sạch tóc, giá rất hợp lý nên sẽ mua lại",nan
4887,87553,Rất thơm lu và hasaki đóng gói rất tốt lu,rất thơm lu và hasaki đóng gói rất tốt lu,rất thơm lu và hasaki đóng gói rất tốt lu,nan
4888,87553,"Gội xong tóc rất mềm mượt, có điều tóc ai yếu thì k nên dùng vì tóc rụng nhiều kể cả khi gội và sau khi gội xog mặc dù khi gội ko xoa tóc mạnh.","gội xong tóc rất mềm mượt, có điều tóc ai yếu thì k nên dùng vì tóc rụng nhiều kể cả khi gội và sau khi gội xog mặc dù khi gội ko xoa tóc mạnh.","gội xong tóc rất mềm mượt, có điều tóc ai yếu thì không nên dùng vì tóc rụng nhiều kể cả khi gội và sau khi gội xong mặc dù khi gội không xoa tóc mạnh.",nan
4889,87553,Mùi thơm cực - Xài rất lâu bết - Tóc mềm và tơi - Có giảm rụng tóc,mùi thơm cực - xài rất lâu bết - tóc mềm và tơi - có giảm rụng tóc,mùi thơm cực - xài rất lâu bết - tóc mềm và tơi - có giảm rụng tóc,nan
4890,87553,"Dùng xong tóc mượt, thơm siêu siêu lâu 2-3 ngày vẫn còn thơm","dùng xong tóc mượt, thơm siêu siêu lâu 2-3 ngày vẫn còn thơm","dùng xong tóc mượt, thơm siêu siêu lâu 2-3 ngày vẫn còn thơm",nan
4891,87553,thơm và mượt tóc lắm nhưng ko cải thiện đc rụng tóc:((,thơm và mượt tóc lắm nhưng ko cải thiện đc rụng tóc:((,thơm và mượt tóc lắm nhưng không cải thiện được rụng tóc:((,nan
4892,87553,"Cặp gội xả này có mùi táo rất dễ chịu, nhiều bọt, kết hợp gội xả làm tóc bồng bềnh, đỡ rụng mà không gây bết dính. Gội mà không kèm xả thì tóc còn rụng và khô, nên mình khuyến khích dùng cả bộ. Nói chung cặp này giá hạt rẻ mà chất lượng không kém gì hãng đắt tiền đâu ạ.","cặp gội xả này có mùi táo rất dễ chịu, nhiều bọt, kết hợp gội xả làm tóc bồng bềnh, đỡ rụng mà không gây bết dính. gội mà không kèm xả thì tóc còn rụng và khô, nên mình khuyến khích dùng cả bộ. nói chung cặp này giá hạt rẻ mà chất lượng không kém gì hãng đắt tiền đâu ạ.","cặp gội xả này có mùi táo rất dễ chịu, nhiều bọt, kết hợp gội xả làm tóc bồng bềnh, đỡ rụng mà không gây bết dính. gội mà không kèm xả thì tóc còn rụng và khô, nên mình khuyến khích dùng cả bộ. nói chung cặp này giá hạt rẻ mà chất lượng không kém gì hãng đắt tiền đâu ạ.",nan
4893,87553,Tóc mình tóc tẩy xài dầu gì cũng khô mà chỉ dừng lại với em này kh có silicon. Kết hợp thêm ủ tóc và dầu xả là tóc cải thiện đi,tóc mình tóc tẩy xài dầu gì cũng khô mà chỉ dừng lại với em này kh có silicon. kết hợp thêm ủ tóc và dầu xả là tóc cải thiện đi,tóc mình tóc tẩy xài dầu gì cũng khô mà chỉ dừng lại với em này kh có silicon. kết hợp thêm ủ tóc và dầu xả là tóc cải thiện đi,nan
4894,87553,Thơm thì thơm thật đấy nhưng mình và mẹ mình dùng nhanh bết tóc lắm dù gội thật sạch rồi với cả tình trạng rụng tóc kinh khủng thật :(( rụng như quá trời luôntrời ơiiii,thơm thì thơm thật đấy nhưng mình và mẹ mình dùng nhanh bết tóc lắm dù gội thật sạch rồi với cả tình trạng rụng tóc kinh khủng thật :(( rụng như quá trời luôntrời ơiiii,thơm thì thơm thật đấy nhưng mình và mẹ mình dùng nhanh bết tóc lắm dù gội thật sạch rồi với cả tình trạng rụng tóc kinh khủng thật :(( rụng như quá trời luôntrời ơiiii,nan
4895,87553,Ban đầu sử dụng thì ổn nhưng về sau thì mình bị rụng tóc nhiều sau khi gội và tình trạng ngứa cũng như gàu khá khó chịu. Chắc do mình không hợp.,ban đầu sử dụng thì ổn nhưng về sau thì mình bị rụng tóc nhiều sau khi gội và tình trạng ngứa cũng như gàu khá khó chịu. chắc do mình không hợp.,ban đầu sử dụng thì ổn nhưng về sau thì mình bị rụng tóc nhiều sau khi gội và tình trạng ngứa cũng như gàu khá khó chịu. chắc do mình không hợp.,nan
4896,87553,"Sau 7749 tìm dầu gội như dove và các dầu gội khác thì đây là chân ái, vì không có silicone nên mình khuyên các bạn da đầu dễ gàu nhạy cảm dễ rụng thì nên dùng nha","sau 7749 tìm dầu gội như dove và các dầu gội khác thì đây là chân ái, vì không có silicone nên mình khuyên các bạn da đầu dễ gàu nhạy cảm dễ rụng thì nên dùng nha","sau 7749 tìm dầu gội như dove và các dầu gội khác thì đây là chân ái, vì không có silicone nên mình khuyên các bạn da đầu dễ gàu nhạy cảm dễ rụng thì nên dùng nha",nan
4897,87553,mình dùng dc khoảng 3 tuần .đầu mình là da dầu.tóc ít rụng nhưng đầu ngứa với gầu lắm,mình dùng dc khoảng 3 tuần .đầu mình là da dầu.tóc ít rụng nhưng đầu ngứa với gầu lắm,mình dùng dc khoảng 3 tuần .đầu mình là da dầu.tóc ít rụng nhưng đầu ngứa với gầu lắm,nan
4898,87553,nó bị khô tóc lắm mn,nó bị khô tóc lắm mn,nó bị khô tóc lắm mọi người,nan
4899,87553,"Tạm được, lưu hương không lâu.","tạm được, lưu hương không lâu.","tạm được, lưu hương không lâu.",nan
4900,87553,"Dầu gội có hương thơm ngọt ngào. Gội kết hợp trọn bộ dầu xả tóc mượt mà, thơm dễ chịu. Giảm bớt 1 phần nào tóc rụng.","dầu gội có hương thơm ngọt ngào. gội kết hợp trọn bộ dầu xả tóc mượt mà, thơm dễ chịu. giảm bớt 1 phần nào tóc rụng.","dầu gội có hương thơm ngọt ngào. gội kết hợp trọn bộ dầu xả tóc mượt mà, thơm dễ chịu. giảm bớt 1 phần nào tóc rụng.",nan
4901,87553,mình dùng hết chai thấy cũng bình thường tóc vẫn rụng,mình dùng hết chai thấy cũng bình thường tóc vẫn rụng,mình dùng hết chai thấy cũng bình thường tóc vẫn rụng,nan
4902,87553,"Dùng gần hết chai càm nhận tóc khô hơn so với dùng dầu gội cũ, tóc ko bớt rụng","dùng gần hết chai càm nhận tóc khô hơn so với dùng dầu gội cũ, tóc ko bớt rụng","dùng gần hết chai càm nhận tóc khô hơn so với dùng dầu gội cũ, tóc không bớt rụng",nan
4903,87553,Bình thường mình mua chính hãng. Gội xong đầu rất thơm. Nhưng dầu gội mua ở đây về gội xong. Tóc không có mùi thơm gì hết,bình thường mình mua chính hãng. gội xong đầu rất thơm. nhưng dầu gội mua ở đây về gội xong. tóc không có mùi thơm gì hết,bình thường mình mua chính hãng. gội xong đầu rất thơm. nhưng dầu gội mua ở đây về gội xong. tóc không có mùi thơm gì hết,nan
4904,87553,"Điều mình thích nhất ở em này là texture lỏng vừa phải, tạo bọt dễ dàng và bọt nhỏ dễ len lỏi vào tóc, gội rất sạch, có mùi thơm dễ chịu, gội xong tóc sẽ khá mềm và suôn, mình đang dùng kèm serum moroccanoil thì thấy tóc mềm hẳn. Mùi của em này thì ko giữ được lâu, chắc dùng kèm dầu xả hoặc mặt nạ tóc của hàng thì sẽ khác, để mình trải nghiệm thử sẽ viết review tiếp ^^","điều mình thích nhất ở em này là texture lỏng vừa phải, tạo bọt dễ dàng và bọt nhỏ dễ len lỏi vào tóc, gội rất sạch, có mùi thơm dễ chịu, gội xong tóc sẽ khá mềm và suôn, mình đang dùng kèm serum moroccanoil thì thấy tóc mềm hẳn. mùi của em này thì ko giữ được lâu, chắc dùng kèm dầu xả hoặc mặt nạ tóc của hàng thì sẽ khác, để mình trải nghiệm thử sẽ viết review tiếp ^^","điều mình thích nhất ở em này là texture lỏng vừa phải, tạo bọt dễ dàng và bọt nhỏ dễ len lỏi vào tóc, gội rất sạch, có mùi thơm dễ chịu, gội xong tóc sẽ khá mềm và suôn, mình đang dùng kèm serum moroccanoil thì thấy tóc mềm hẳn. mùi của em này thì không giữ được lâu, chắc dùng kèm dầu xả hoặc mặt nạ tóc của hàng thì sẽ khác, để mình trải nghiệm thử sẽ viết review tiếp ^^",nan
4905,87553,"gọi tóc mượt, thơm mà bị gàu quá gọi mới 3 lần gàu kinh khủng chắc phải đổi dầu gọi","gọi tóc mượt, thơm mà bị gàu quá gọi mới 3 lần gàu kinh khủng chắc phải đổi dầu gọi","gọi tóc mượt, thơm mà bị gàu quá gọi mới 3 lần gàu kinh khủng chắc phải đổi dầu gọi",nan
4906,87553,"mùi thơm dai,tạo bọt bôt giảm rụng tóc là có thật nhưng mình dùng sang chai thứ2 thì bị ràu kinh khủng ,gội selsun trị gàu mấy hôm quạy vẫn bị tiêp. Hêt kiên nhẫn phải đổi thui","mùi thơm dai,tạo bọt bôt giảm rụng tóc là có thật nhưng mình dùng sang chai thứ2 thì bị ràu kinh khủng ,gội selsun trị gàu mấy hôm quạy vẫn bị tiêp. hêt kiên nhẫn phải đổi thui","mùi thơm dai,tạo bọt bôt giảm rụng tóc là có thật nhưng mình dùng sang chai thứ2 thì bị ràu kinh khủng ,gội selsun trị gàu mấy hôm quạy vẫn bị tiêp. hêt kiên nhẫn phải đổi thui",nan
4907,87553,Mình thấy dầu gội này thơm khi lên tóc thì mùi hơi nồng nhưng khi khô thì lưu hương được khá là lâu mùi hương còn nồng nàng nữa á khi gội đầu xong mình thấy k khô lắm á vì da đầu của mình k có gàu nên sài thấy ok lắm còn ai bị gàu thì mình k biết dùng có hợp k nhưng sài xong mình thấy ưng vô cùng luôn,mình thấy dầu gội này thơm khi lên tóc thì mùi hơi nồng nhưng khi khô thì lưu hương được khá là lâu mùi hương còn nồng nàng nữa á khi gội đầu xong mình thấy k khô lắm á vì da đầu của mình k có gàu nên sài thấy ok lắm còn ai bị gàu thì mình k biết dùng có hợp k nhưng sài xong mình thấy ưng vô cùng luôn,mình thấy dầu gội này thơm khi lên tóc thì mùi hơi nồng nhưng khi khô thì lưu hương được khá là lâu mùi hương còn nồng nàng nữa á khi gội đầu xong mình thấy không khô lắm á vì da đầu của mình không có gàu nên xài thấy ok lắm còn ai bị gàu thì mình không biết dùng có hợp không nhưng xài xong mình thấy ưng vô cùng luôn,nan
4908,87553,có ngăn ngừa rụng tóc thật nha mà mỗi lần gội xong qua ngày hôm sau thì ngứa gàu rất nhiều,có ngăn ngừa rụng tóc thật nha mà mỗi lần gội xong qua ngày hôm sau thì ngứa gàu rất nhiều,có ngăn ngừa rụng tóc thật nha mà mỗi lần gội xong qua ngày hôm sau thì ngứa gàu rất nhiều,nan
4909,87553,"mình mua chai màu đỏ , thật sự mùi thì tạm , nhưng làm khô xơ tóc cực kì","mình mua chai màu đỏ , thật sự mùi thì tạm , nhưng làm khô xơ tóc cực kì","mình mua chai màu đỏ , thật sự mùi thì tạm , nhưng làm khô xơ tóc cực kì",nan
4910,87553,Shopeeeee,shopeeeee,shopeeeee,nan
4911,87553,sử dụng thì bị gàu,sử dụng thì bị gàu,sử dụng thì bị gàu,nan
4912,87553,"Nhiều bọt, mùi hương dễ chịu, giảm rụng tóc rất tốt","nhiều bọt, mùi hương dễ chịu, giảm rụng tóc rất tốt","nhiều bọt, mùi hương dễ chịu, giảm rụng tóc rất tốt",nan
4913,87553,"Nhiều bọt, mùi thơm dễ chịu, giảm rụng tóc tốt","nhiều bọt, mùi thơm dễ chịu, giảm rụng tóc tốt","nhiều bọt, mùi thơm dễ chịu, giảm rụng tóc tốt",nan
4914,87553,"NHIỀU BỌT, MÙI HƯƠNG DỄ CHỊU, GIẢM RỤNG TÓC RẤT TỐT","nhiều bọt, mùi hương dễ chịu, giảm rụng tóc rất tốt","nhiều bọt, mùi hương dễ chịu, giảm rụng tóc rất tốt",nan
4915,87553,"NHIỀU BỌT, MÙI HƯƠNG DỄ CHỊU, GIẢM RỤNG TÓC RẤT TỐT.","nhiều bọt, mùi hương dễ chịu, giảm rụng tóc rất tốt.","nhiều bọt, mùi hương dễ chịu, giảm rụng tóc rất tốt.",nan
4916,87553,"Nhiều bọt , mùi hương dễ chịu,giảm rụng tóc rất tốt","nhiều bọt , mùi hương dễ chịu,giảm rụng tóc rất tốt","nhiều bọt , mùi hương dễ chịu,giảm rụng tóc rất tốt",nan
4917,87553,"Nhiều bọt, mùi hương dễ chịu,giảm rụn tóc rât tốt","nhiều bọt, mùi hương dễ chịu,giảm rụn tóc rât tốt","nhiều bọt, mùi hương dễ chịu,giảm rụn tóc rât tốt",nan
4918,87553,"MÙI HƯƠNG DỄ CHỊU,GIẢM RỤNG TÓC RẤT TỐT","mùi hương dễ chịu,giảm rụng tóc rất tốt","mùi hương dễ chịu,giảm rụng tóc rất tốt",nan
4919,87553,"Nhiều bọt , mùi hương dễ chịu, giảm rụng tóc rất tốt.","nhiều bọt , mùi hương dễ chịu, giảm rụng tóc rất tốt.","nhiều bọt , mùi hương dễ chịu, giảm rụng tóc rất tốt.",nan
4920,87553,"Nhiều bọt , mùi hương dễ chịu, giảm rụng tóc rất tốt","nhiều bọt , mùi hương dễ chịu, giảm rụng tóc rất tốt","nhiều bọt , mùi hương dễ chịu, giảm rụng tóc rất tốt",nan
4921,87553,"nhiều bọt, mùi hương dễ chịu, giảm rụng tóc rất tốt","nhiều bọt, mùi hương dễ chịu, giảm rụng tóc rất tốt","nhiều bọt, mùi hương dễ chịu, giảm rụng tóc rất tốt",nan
4922,87553,Nhieu bot mui huong de chiu giam rung toc rat to tot,nhieu bot mui huong de chiu giam rung toc rat to tot,nhieu bot mui huong de chiu giam rung toc rat to tot,nan
4923,87553,"NhiêNhiêug bọt, dễ chịu giảm runrungj tóc rất tốt","nhiênhiêug bọt, dễ chịu giảm runrungj tóc rất tốt","nhiênhiêug bọt, dễ chịu giảm runrungj tóc rất tốt",nan
4924,87553,"Nhiều bọt,mùi hương dễ chịu, giảm rụng tóc rất tốt","nhiều bọt,mùi hương dễ chịu, giảm rụng tóc rất tốt","nhiều bọt,mùi hương dễ chịu, giảm rụng tóc rất tốt",nan
4925,87553,Nhiều bọt mùi hương dễ chịu giảm rụng tóc rất tốt,nhiều bọt mùi hương dễ chịu giảm rụng tóc rất tốt,nhiều bọt mùi hương dễ chịu giảm rụng tóc rất tốt,nan
4926,87553,"Nhiều bọt,mùi hương dễ chịu,giảm rụng tóc rất tốt","nhiều bọt,mùi hương dễ chịu,giảm rụng tóc rất tốt","nhiều bọt,mùi hương dễ chịu,giảm rụng tóc rất tốt",nan
4927,87553,Nhiều bọt mui huong de chieu giam rụng tóc rất tốt,nhiều bọt mui huong de chieu giam rụng tóc rất tốt,nhiều bọt mui huong de chieu giam rụng tóc rất tốt,nan
4928,87553,"Giảm rụng tóc rất tốt, mùi hương dễ chịu","giảm rụng tóc rất tốt, mùi hương dễ chịu","giảm rụng tóc rất tốt, mùi hương dễ chịu",nan
4929,87553,Nhiều Bọt mùi huong dê chịu giam rung tóc,nhiều bọt mùi huong dê chịu giam rung tóc,nhiều bọt mùi huong dê chịu giam rung tóc,nan
4930,87553,Nhìu bọt .mùi huong dễ chịu .giảm dụng tóc tốtp,nhìu bọt .mùi huong dễ chịu .giảm dụng tóc tốtp,nhìu bọt .mùi huong dễ chịu .giảm dụng tóc tốtp,nan
4931,87553,"Mùi hương dễ chịu , giảm dụng tóc rất tốt","mùi hương dễ chịu , giảm dụng tóc rất tốt","mùi hương dễ chịu , giảm dụng tóc rất tốt",nan
4932,87553,"Mùi hương dễ chịu, giảm rụng tóc rất tốt","mùi hương dễ chịu, giảm rụng tóc rất tốt","mùi hương dễ chịu, giảm rụng tóc rất tốt",nan
4933,87553,"Mui huong de chiu,giam rung toc rat tot","mui huong de chiu,giam rung toc rat tot","mui huong de chiu,giam rung toc rat tot",nan
4934,87553,Nhìu bót giảm rụng tóc giá rất tốt,nhìu bót giảm rụng tóc giá rất tốt,nhìu bót giảm rụng tóc giá rất tốt,nan
4935,87553,"nhiều bọt, mùi hương dễ chịu, mình thích sản phẩm này","nhiều bọt, mùi hương dễ chịu, mình thích sản phẩm này","nhiều bọt, mùi hương dễ chịu, mình thích sản phẩm này",nan
4936,87553,"Nhiều bọt, mùi hương dễ chịu, giảm dụng tóc rất tốt.","nhiều bọt, mùi hương dễ chịu, giảm dụng tóc rất tốt.","nhiều bọt, mùi hương dễ chịu, giảm dụng tóc rất tốt.",nan
4937,87553,"Haiz...trước giờ mà biết có Tsubaki là dùng rồi, toc mình vừa dầu, vừa bết. Dùng lần đầu là cảm giác tóc tơi và da đầu giảm dầu...thanks Hasaki nha","haiz...trước giờ mà biết có tsubaki là dùng rồi, toc mình vừa dầu, vừa bết. dùng lần đầu là cảm giác tóc tơi và da đầu giảm dầu...thanks hasaki nha","haiz...trước giờ mà biết có tsubaki là dùng rồi, toc mình vừa dầu, vừa bết. dùng lần đầu là cảm giác tóc tơi và da đầu giảm dầu...thanks hasaki nha",nan
4938,87553,"Nhiều bọt, mùi hương dễ chịu, giảm rụng tóc rát tốt","nhiều bọt, mùi hương dễ chịu, giảm rụng tóc rát tốt","nhiều bọt, mùi hương dễ chịu, giảm rụng tóc rát tốt",nan
4939,87553,"nhiều bọt,mui huong dễ chịu, giảm rụng toc, rất tốt","nhiều bọt,mui huong dễ chịu, giảm rụng toc, rất tốt","nhiều bọt,mui huong dễ chịu, giảm rụng toc, rất tốt",nan
4940,87553,"Mùi hương dễ chịu, giảm rụng tóc rõ rệt, bọt nhiều","mùi hương dễ chịu, giảm rụng tóc rõ rệt, bọt nhiều","mùi hương dễ chịu, giảm rụng tóc rõ rệt, bọt nhiều",nan
4941,87553,"Mùi hương rất dễ chịu, bọt nhiều, giảm rụng tóc nhiều!","mùi hương rất dễ chịu, bọt nhiều, giảm rụng tóc nhiều!","mùi hương rất dễ chịu, bọt nhiều, giảm rụng tóc nhiều!",nan
4942,87553,"NHIỀU BỌT,MÙI HƯƠNG DỄ CHỊU, GIẢM RỤNG TÓC RẤT TỐT","nhiều bọt,mùi hương dễ chịu, giảm rụng tóc rất tốt","nhiều bọt,mùi hương dễ chịu, giảm rụng tóc rất tốt",nan
4943,87553,"Dầu gội giúp nuôi dưỡng tóc mềm mượt, giảm rụng tóc, chẻ ngọn khá hay sao một thời gian sử dụng","dầu gội giúp nuôi dưỡng tóc mềm mượt, giảm rụng tóc, chẻ ngọn khá hay sao một thời gian sử dụng","dầu gội giúp nuôi dưỡng tóc mềm mượt, giảm rụng tóc, chẻ ngọn khá hay sao một thời gian sử dụng",nan
4944,87553,"Mùi hương dễ chịu, nhiều bọt , giảm rụng tóc rất tốt.","mùi hương dễ chịu, nhiều bọt , giảm rụng tóc rất tốt.","mùi hương dễ chịu, nhiều bọt , giảm rụng tóc rất tốt.",nan
4945,87553,"NHIỀU BỌT, MÙI HƯƠNG DỄ CHỊU, GIẢM RỤNG TÓC RẤT Tố","nhiều bọt, mùi hương dễ chịu, giảm rụng tóc rất tố","nhiều bọt, mùi hương dễ chịu, giảm rụng tóc rất tố",nan
4946,87553,Nhìu bọt. Mùi hương dễ chịu. Giảm rụng tóc rất tốt.,nhìu bọt. mùi hương dễ chịu. giảm rụng tóc rất tốt.,nhìu bọt. mùi hương dễ chịu. giảm rụng tóc rất tốt.,nan
4947,87553,"Mùi hương dễ chịu, nhiều bọt, giảm rụng tóc rất tốt","mùi hương dễ chịu, nhiều bọt, giảm rụng tóc rất tốt","mùi hương dễ chịu, nhiều bọt, giảm rụng tóc rất tốt",nan
4948,87553,"NHIỀU BỌT, MÙI HƯƠNG DỄ CHỊU, GIẢM RỤNG TÓC RẤT Tốt","nhiều bọt, mùi hương dễ chịu, giảm rụng tóc rất tốt","nhiều bọt, mùi hương dễ chịu, giảm rụng tóc rất tốt",nan
4949,87553,"Nhiều bọt , mùi hương dễ chịu , giảm rụng tóc rất tốt","nhiều bọt , mùi hương dễ chịu , giảm rụng tóc rất tốt","nhiều bọt , mùi hương dễ chịu , giảm rụng tóc rất tốt",nan
4950,87553,"Nhiều bọt, mùi hương rất dễ chịu, giảm rụng tóc rất tốt","nhiều bọt, mùi hương rất dễ chịu, giảm rụng tóc rất tốt","nhiều bọt, mùi hương rất dễ chịu, giảm rụng tóc rất tốt",nan
4951,87553,Nhiều bọt mùi hương dễ chịu. Giảm rụng tóc. Rất tốt,nhiều bọt mùi hương dễ chịu. giảm rụng tóc. rất tốt,nhiều bọt mùi hương dễ chịu. giảm rụng tóc. rất tốt,nan
4952,87553,"Mùi hương dễ chịu, giảm rụng tóc","mùi hương dễ chịu, giảm rụng tóc","mùi hương dễ chịu, giảm rụng tóc",nan
4953,87553,"Mùi hương dịu nhẹ, thơm lâu. Dùng mượt tóc, giảm rụng tóc","mùi hương dịu nhẹ, thơm lâu. dùng mượt tóc, giảm rụng tóc","mùi hương dịu nhẹ, thơm lâu. dùng mượt tóc, giảm rụng tóc",nan
4954,87553,"Bọt nhiều, mùi hương dễ chịu, giảm rụng tóc rất tốt","bọt nhiều, mùi hương dễ chịu, giảm rụng tóc rất tốt","bọt nhiều, mùi hương dễ chịu, giảm rụng tóc rất tốt",nan
4955,87553,Nhiều bọt mù hương dễ chịu giảm rụng tóc tốt,nhiều bọt mù hương dễ chịu giảm rụng tóc tốt,nhiều bọt mù hương dễ chịu giảm rụng tóc tốt,nan
4956,87553,"nhiều bọt mùi hương dễ chịu ,chống rụng tót tốt","nhiều bọt mùi hương dễ chịu ,chống rụng tót tốt","nhiều bọt mùi hương dễ chịu ,chống rụng tót tốt",nan
4957,87553,"Nhìu họt , mùi dễ chịu , ngăn rụng tóc","nhìu họt , mùi dễ chịu , ngăn rụng tóc","nhìu họt , mùi dễ chịu , ngăn rụng tóc",nan
4958,87553,"Nhiều bọt, mùi hương dễ chịu giảm rụng tóc rất tốt","nhiều bọt, mùi hương dễ chịu giảm rụng tóc rất tốt","nhiều bọt, mùi hương dễ chịu giảm rụng tóc rất tốt",nan
4959,87553,"Nhiều bọn ,mùi hương dễ chịu ,giảm rụng tóc rất tốt","nhiều bọn ,mùi hương dễ chịu ,giảm rụng tóc rất tốt","nhiều bọn ,mùi hương dễ chịu ,giảm rụng tóc rất tốt",nan
4960,87553,"Nhiều bọt ,mùi hương dỗ chịu, giãm rụng tóc rất tốt","nhiều bọt ,mùi hương dỗ chịu, giãm rụng tóc rất tốt","nhiều bọt ,mùi hương dỗ chịu, giãm rụng tóc rất tốt",nan
4961,87553,"Nhiều bọt, mùi hương dễ chịu, giảm rụng tóc rất tốt.","nhiều bọt, mùi hương dễ chịu, giảm rụng tóc rất tốt.","nhiều bọt, mùi hương dễ chịu, giảm rụng tóc rất tốt.",nan
4962,87553,"Nhiều bọt, mùi hương dễ chịu , giảm rụng tóc rất tốt.","nhiều bọt, mùi hương dễ chịu , giảm rụng tóc rất tốt.","nhiều bọt, mùi hương dễ chịu , giảm rụng tóc rất tốt.",nan
4963,87553,"Nhieu bot, mui huong de chịu , giam rung tóc rat tốt","nhieu bot, mui huong de chịu , giam rung tóc rat tốt","nhieu bot, mui huong de chịu , giam rung tóc rat tốt",nan
4964,87553,"NHIỀU BỌT, MÙI HƯƠNG DỄ CHỊU, GIẢM RỤNG TÓC RẤT TỐT. 5 sao","nhiều bọt, mùi hương dễ chịu, giảm rụng tóc rất tốt. 5 sao","nhiều bọt, mùi hương dễ chịu, giảm rụng tóc rất tốt. 5 sao",nan
4965,87553,Mùi hương dễ chịu,mùi hương dễ chịu,mùi hương dễ chịu,nan
4966,87553,"Nhiều bọt mùi hương dễ chịu, giảm rụng tóc tốt","nhiều bọt mùi hương dễ chịu, giảm rụng tóc tốt","nhiều bọt mùi hương dễ chịu, giảm rụng tóc tốt",nan
4967,87553,"NHIỀU BỌT, MÙI HƯƠNG DỄ CHỊU, GIẢM RỤNG TÓC RẤT TỐ","nhiều bọt, mùi hương dễ chịu, giảm rụng tóc rất tố","nhiều bọt, mùi hương dễ chịu, giảm rụng tóc rất tố",nan
4968,87553,"Nhiều bọt , mùi hương dễ chịu, giảm rụng tóc tốt","nhiều bọt , mùi hương dễ chịu, giảm rụng tóc tốt","nhiều bọt , mùi hương dễ chịu, giảm rụng tóc tốt",nan
